date,year,month,day,precip_total_mm,t_mean_c,t_max_c,t_min_c,humidity_mean_pct,humidity_min_pct,wind_mean_ms,wind_max_ms,gust_max_ms,sunshine_hours,weather_day,weather_night,source_url
2011-10-09,2011,10,9,0.000000,18.600000,25.500000,12.200000,58.000000,23.000000,1.200000,3.200000,5.200000,9.600000,晴後一時薄曇,晴時々薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-10,2011,10,10,0.000000,19.700000,26.000000,14.400000,64.000000,38.000000,1.500000,4.300000,7.300000,6.100000,晴後薄曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-11,2011,10,11,0.000000,19.000000,23.600000,15.100000,74.000000,51.000000,1.200000,2.600000,4.400000,0.300000,薄曇一時晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-12,2011,10,12,0.000000,19.500000,25.700000,14.800000,66.000000,39.000000,1.400000,6.300000,10.000000,8.300000,晴,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-13,2011,10,13,0.000000,18.100000,20.700000,15.800000,70.000000,53.000000,1.100000,2.400000,3.700000,0.000000,曇一時雨,晴時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-14,2011,10,14,70.500000,19.200000,22.900000,15.100000,85.000000,65.000000,1.500000,4.100000,8.300000,0.000000,雨時々曇,大雨時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-15,2011,10,15,33.000000,21.400000,23.100000,19.500000,90.000000,82.000000,1.400000,4.400000,6.800000,0.000000,曇時々雨,雨後曇一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-16,2011,10,16,2.000000,20.300000,24.700000,15.300000,66.000000,34.000000,2.300000,5.500000,9.400000,10.200000,晴,薄曇一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-17,2011,10,17,0.000000,18.100000,22.800000,14.000000,64.000000,40.000000,1.700000,4.000000,7.400000,3.500000,薄曇,曇後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-18,2011,10,18,0.000000,17.600000,23.600000,13.400000,59.000000,35.000000,2.200000,5.500000,9.600000,9.500000,晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-19,2011,10,19,0.000000,17.200000,24.900000,11.000000,62.000000,40.000000,1.200000,3.800000,6.400000,10.300000,晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-20,2011,10,20,0.000000,19.700000,26.100000,13.000000,63.000000,43.000000,1.800000,4.000000,7.100000,9.800000,晴,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-21,2011,10,21,4.500000,20.800000,26.400000,16.200000,69.000000,48.000000,2.200000,5.200000,8.300000,5.600000,晴後曇,雨時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-22,2011,10,22,52.000000,21.600000,26.100000,19.200000,85.000000,63.000000,1.600000,4.800000,10.100000,0.400000,曇時々大雨、雷を伴う,曇時々雨後一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-23,2011,10,23,0.500000,20.500000,25.700000,17.100000,79.000000,55.000000,1.900000,5.000000,8.900000,3.900000,晴後曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-24,2011,10,24,0.000000,19.700000,24.800000,14.700000,73.000000,49.000000,1.300000,3.000000,5.200000,4.500000,曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-25,2011,10,25,0.000000,18.000000,21.000000,13.100000,68.000000,51.000000,2.300000,5.400000,11.600000,0.100000,曇,曇後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-26,2011,10,26,0.000000,13.600000,18.900000,9.800000,60.000000,38.000000,2.600000,6.600000,11.100000,3.300000,晴時々曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-27,2011,10,27,0.000000,13.800000,20.800000,7.600000,65.000000,37.000000,1.400000,3.800000,6.000000,10.400000,快晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-28,2011,10,28,0.000000,16.800000,23.300000,10.900000,64.000000,40.000000,1.700000,3.400000,5.600000,10.100000,晴,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-29,2011,10,29,0.000000,18.000000,23.700000,11.400000,65.000000,43.000000,1.300000,2.800000,4.600000,7.900000,晴後薄曇,曇後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-30,2011,10,30,19.500000,16.700000,19.400000,14.500000,78.000000,51.000000,1.600000,3.600000,6.100000,0.000000,雨,雨後曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-10-31,2011,10,31,2.000000,17.500000,23.300000,14.200000,75.000000,47.000000,2.100000,6.900000,12.700000,6.300000,晴,晴時々薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=10&day=&view=p1
2011-11-01,2011,11,1,0.000000,17.900000,24.900000,11.900000,69.000000,44.000000,1.700000,3.900000,6.300000,8.400000,晴一時薄曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-02,2011,11,2,0.000000,18.400000,23.300000,13.400000,65.000000,48.000000,1.900000,3.900000,6.400000,6.100000,晴後曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-03,2011,11,3,0.000000,18.800000,23.000000,15.800000,74.000000,54.000000,1.200000,2.500000,3.900000,1.400000,曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-04,2011,11,4,0.000000,19.300000,26.200000,14.000000,72.000000,42.000000,1.200000,3.000000,5.500000,9.500000,晴,晴後一時薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-05,2011,11,5,5.000000,18.800000,21.100000,15.900000,86.000000,75.000000,1.100000,3.100000,4.600000,0.000000,曇後雨,曇一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-06,2011,11,6,0.500000,19.800000,22.100000,18.400000,87.000000,75.000000,0.900000,2.900000,5.200000,0.000000,曇時々雨,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-07,2011,11,7,0.000000,17.000000,20.000000,12.500000,72.000000,57.000000,2.900000,5.300000,8.700000,0.800000,曇,曇一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-08,2011,11,8,0.000000,14.400000,19.500000,10.500000,64.000000,36.000000,2.000000,5.600000,11.500000,6.400000,曇後晴,晴後時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-09,2011,11,9,0.000000,12.900000,16.700000,10.000000,67.000000,49.000000,1.700000,5.100000,8.300000,1.400000,曇,薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-10,2011,11,10,0.000000,13.600000,17.100000,10.100000,67.000000,48.000000,1.300000,3.900000,5.500000,0.100000,曇,曇後雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-11,2011,11,11,7.000000,14.700000,17.000000,12.600000,87.000000,68.000000,1.500000,3.500000,5.700000,0.000000,雨後時々曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-12,2011,11,12,0.000000,15.500000,21.600000,11.200000,80.000000,52.000000,1.400000,3.100000,5.500000,6.200000,晴後曇,晴後曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-13,2011,11,13,0.000000,16.500000,22.700000,12.700000,73.000000,47.000000,1.300000,3.100000,4.900000,6.100000,曇時々晴,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-14,2011,11,14,0.000000,14.300000,19.300000,10.200000,72.000000,47.000000,1.600000,4.300000,6.700000,6.300000,晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-15,2011,11,15,0.000000,13.000000,17.700000,10.500000,65.000000,39.000000,2.600000,6.200000,10.500000,4.100000,晴一時曇後時々雨,雨時々曇一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-16,2011,11,16,0.500000,10.900000,15.800000,7.400000,68.000000,38.000000,1.600000,5.400000,8.500000,6.400000,晴一時曇,晴後曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-17,2011,11,17,0.000000,11.700000,18.400000,7.200000,60.000000,21.000000,1.900000,5.400000,9.600000,6.600000,晴後一時曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-18,2011,11,18,0.500000,13.100000,16.400000,8.400000,62.000000,42.000000,1.000000,2.600000,4.400000,0.000000,曇,雨一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-19,2011,11,19,57.000000,15.600000,17.500000,13.100000,95.000000,88.000000,0.900000,2.800000,5.100000,0.000000,大雨一時曇,曇一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-20,2011,11,20,2.000000,14.600000,18.600000,9.100000,71.000000,47.000000,2.600000,7.100000,13.700000,4.500000,晴時々曇一時雨,晴時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-21,2011,11,21,0.000000,9.000000,13.300000,6.200000,61.000000,41.000000,2.400000,5.800000,11.700000,5.300000,晴時々曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-22,2011,11,22,0.000000,9.000000,14.700000,4.600000,68.000000,39.000000,1.500000,3.300000,6.200000,7.600000,晴,晴後時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-23,2011,11,23,0.500000,10.700000,14.400000,6.000000,74.000000,54.000000,1.200000,4.700000,10.400000,2.600000,晴後曇,晴時々曇一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-24,2011,11,24,0.000000,9.800000,12.800000,5.700000,48.000000,30.000000,2.900000,5.200000,10.600000,5.900000,晴一時曇,晴後一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-25,2011,11,25,0.000000,7.800000,13.400000,3.600000,63.000000,41.000000,2.600000,6.700000,11.100000,6.900000,晴,晴後時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-26,2011,11,26,0.000000,8.400000,14.300000,3.800000,71.000000,43.000000,1.300000,2.800000,4.600000,8.200000,晴,晴後薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-27,2011,11,27,0.000000,9.400000,15.100000,4.500000,73.000000,47.000000,0.800000,2.100000,3.200000,3.500000,薄曇,薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-28,2011,11,28,0.000000,11.300000,14.700000,8.100000,83.000000,70.000000,0.700000,1.800000,2.700000,0.000000,曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-29,2011,11,29,0.000000,13.100000,18.000000,9.100000,81.000000,59.000000,0.700000,1.600000,2.500000,1.100000,曇,晴後一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-11-30,2011,11,30,0.000000,14.500000,20.300000,9.700000,78.000000,55.000000,1.600000,5.100000,10.700000,4.400000,曇時々晴,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=11&day=&view=p1
2011-12-01,2011,12,1,0.000000,11.100000,13.600000,9.300000,60.000000,52.000000,3.400000,6.000000,10.100000,0.900000,曇,曇後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-02,2011,12,2,0.000000,10.300000,13.100000,8.000000,72.000000,60.000000,1.500000,3.400000,5.800000,0.000000,曇一時雨,曇後雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-03,2011,12,3,4.000000,14.800000,18.100000,12.000000,73.000000,66.000000,2.600000,5.300000,10.300000,0.600000,曇一時晴,曇時々雨一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-04,2011,12,4,0.000000,11.000000,14.800000,8.400000,66.000000,43.000000,2.400000,5.500000,10.200000,5.500000,晴一時雨,晴一時薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-05,2011,12,5,0.000000,9.200000,14.400000,5.700000,71.000000,42.000000,1.900000,5.200000,8.900000,5.100000,晴後一時雨,晴後曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-06,2011,12,6,0.000000,7.900000,11.600000,5.100000,67.000000,38.000000,1.100000,2.700000,4.500000,1.000000,曇,晴後薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-07,2011,12,7,0.000000,10.400000,15.000000,5.300000,68.000000,48.000000,1.300000,3.400000,6.300000,3.700000,曇一時晴,曇後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-08,2011,12,8,4.000000,9.800000,11.100000,8.800000,81.000000,70.000000,1.500000,3.400000,5.400000,0.000000,雨後曇,曇後雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-09,2011,12,9,1.500000,5.500000,9.000000,1.800000,72.000000,54.000000,2.800000,6.200000,12.600000,5.300000,雨時々晴,晴後一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-10,2011,12,10,0.000000,4.900000,9.200000,0.200000,69.000000,44.000000,1.600000,6.000000,11.500000,2.400000,曇時々晴,曇後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-11,2011,12,11,0.000000,5.700000,11.100000,1.900000,66.000000,45.000000,1.800000,4.200000,7.900000,4.100000,曇後晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-12,2011,12,12,0.000000,6.400000,12.200000,1.400000,73.000000,50.000000,1.000000,2.500000,4.900000,3.000000,晴時々曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-13,2011,12,13,0.000000,7.600000,12.900000,4.200000,72.000000,41.000000,1.300000,3.900000,6.400000,4.000000,晴時々曇,晴後一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-14,2011,12,14,0.000000,8.100000,15.700000,2.900000,66.000000,35.000000,1.200000,2.600000,5.100000,6.300000,曇後晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-15,2011,12,15,0.000000,8.300000,14.400000,3.400000,68.000000,42.000000,1.800000,6.000000,10.000000,4.300000,晴一時曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-16,2011,12,16,0.000000,5.100000,8.100000,1.900000,60.000000,40.000000,3.100000,7.500000,12.700000,7.500000,晴一時雨、みぞれを伴う,晴後時々雪,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-17,2011,12,17,0.000000,3.900000,8.300000,1.300000,66.000000,44.000000,2.500000,5.800000,11.800000,5.800000,晴一時曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-18,2011,12,18,0.000000,5.200000,10.400000,0.100000,61.000000,41.000000,1.900000,4.800000,7.900000,6.200000,晴後一時薄曇,曇後時々晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-19,2011,12,19,0.000000,6.300000,10.400000,2.000000,57.000000,37.000000,2.200000,5.700000,10.000000,4.900000,晴時々曇一時雨,晴時々雨一時曇、あられを伴う,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-20,2011,12,20,0.000000,5.700000,8.600000,3.000000,67.000000,51.000000,2.000000,4.400000,7.900000,0.500000,曇,薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-21,2011,12,21,0.000000,6.400000,10.700000,2.400000,67.000000,43.000000,1.400000,4.200000,6.200000,4.000000,薄曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-22,2011,12,22,0.000000,6.500000,11.300000,3.800000,63.000000,39.000000,2.300000,5.800000,11.700000,1.200000,曇後時々晴,みぞれ時々晴一時雪,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-23,2011,12,23,0.000000,3.600000,7.400000,1.400000,70.000000,49.000000,2.900000,6.800000,12.300000,5.800000,晴時々雪、みぞれを伴う,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
2011-12-24,2011,12,24,0.000000,3.300000,8.100000,-0.200000,66.000000,43.000000,1.700000,4.300000,8.000000,4.700000,晴後時々曇一時みぞれ,晴後一時雪,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2011&month=12&day=&view=p1
